,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
1406,5229e661-0e9a-4f9d-b203-42a000339017,Alice Ariadne,https://play-lh.googleusercontent.com/a-/ALV-UjWsOeNFc4yBW2iK9Q6z6PUUg1l8QtYjX3k_MIFfQ-hdog,I love all the features about this app. I have been a hard copy planner and digital calendar user up until now. My biggest complaint is the drawing feature on the ipad (which is the main thing that makes me a convert) is very buggy and the app crashes very often on the ipad. The drawing feature sometimes deletes randomly or moves things drawn to odd places. If those issues were fixed it would get 5 stars. Love the sticker feature. Would love a check mark sticker. Wish stickers could be resized.,4,2,1.12.15,2023-01-01 17:25:29,Thank you for your review Alice! We are so happy to hear that you are loving your Artful Agenda! Stickers can be resized by double tapping them and two finger pinch to zoom and rotate. Please submit a support ticket through your iPad so our development team can take a look at your issues with the drawing feature!,2023-01-02 22:02:42,1.12.15,most_relevant,com.artfulagenda.app
1407,647b975d-ab15-4e12-a0b7-b79ca68c50e0,Brianna Holbrook,https://play-lh.googleusercontent.com/a/ACg8ocLDejEkv_pOdnuuFyKsCElvOWClPj-fFoVZXuYXy-T0=mo,"Overall I really really LOVE this digital planner. I do see room for opportunities but that's with anything. Things that would make it 5 stars would be: 1. Putting tasks on the daily view and allowing task reminders, alot of people miss tasks because you specifically have to look to remember to do it. 2. Having a budget add-on where you can manage income and expenses in the app on a daily/monthly basis. 3. Being able to show the calendar in a widget form for your phone/tablet.",4,20,1.12.11,2022-11-12 23:21:04,Hi Brianna! Glad to hear that you are enjoying Artful Agenda. There are 3 separate task boxes on the Day view that you can name whatever you would like and task reminders are currently in development. We have an agenda view and a month view widget available with your app. Budget trackers are solidly on our roadmap for future development as well!,2022-11-14 20:00:13,1.12.11,most_relevant,com.artfulagenda.app
1408,356c5b8c-f9ed-4290-b2a5-2191daafc814,Krista Stark,https://play-lh.googleusercontent.com/a-/ALV-UjVvCohDRWd2ZGvsdbeKOHwzyTRoGhnkCzsp6Q0tNrSMSPo,"I've only had this planner a day, but so far I love it. I need to be organized and have several calendars, including a paper calendar, but can never find a digital one I like. I love being able to customize the look. I also like the menu option, as I usually write my menu in my paper planner and on a wall calendar. It's nice to see on my computer or desktop and keep track of for shopping. I'll update when I've used it for longer, but so far I really enjoy my first impression.",4,1,,2020-08-15 17:56:15,Hi Krista! Thank you for your review! We're so glad that you're enjoying the app!,2020-11-30 20:11:24,,most_relevant,com.artfulagenda.app
1409,36ffd019-355b-4694-baef-b180101dc580,June Duke,https://play-lh.googleusercontent.com/a-/ALV-UjX_rT21qWVjxOQlTvdu20_TRltTkuWakCMDFRAiXn7FOdQS,"It is a well thought-out agenda, but I would rather see the weekly view in an up/down format with full agenda at a place, rather than small boxes going side to side. Fonts are adjustable in 'list', but in calendar they are to small to read without zooming in, & they can't be adjusted. Would also prefer black fonts with the highlight, rather than white fonts.",4,1,,2021-09-17 13:22:18,,,,most_relevant,com.artfulagenda.app
1410,0b535535-f526-41b1-9872-51b12c8dc7df,Jasmine Alexandre,https://play-lh.googleusercontent.com/a/ACg8ocJOabrKBJw7M0WN2igkTXmFydCLMw2xkEzBWdUXvbJ4=mo,"I do not spend time writing reviews however, I love using my artful aganda it what I needed in my life and it has MOST of the features that I need in my day-to-day life. I am writing this view in hopes to bring awareness and bring attached too their daily quotes. It would be wonderful to read from people of color, LGBTQIA2S+ and our disability community during each celebrated months. Representation matters.",4,0,1.15.6,2024-02-02 02:36:20,Hi Jasmine! We appreciate your feedback and your review. So glad you are loving your Artful Agenda to keep your schedule on track. Please submit your suggestions through Tech Support under the category Artful Suggestions so they don't get lost here. Thanks and happy planning!,2024-02-06 16:35:24,1.15.6,newest,com.artfulagenda.app
1411,d7e3d2f2-ba3f-4ba8-bb0c-d1ab841bcde1,Adriana Wautelet,https://play-lh.googleusercontent.com/a-/ALV-UjXL9aeGeU7xx74oriziQSBZGc8UnOj0G33I4nL5n5bz_mc,"Being a full time employee, full time grad student, and a mom, my schedule is crazy. This planner has been a game changer for me. I can color coordinate and use it on multiple devices! It's great! I just wish it more security. So like a bank app or something you need a pin or fingerprint to access it.",4,0,1.15.6,2024-01-26 17:45:02,"Hi Adriana, thank you for your review! We are so happy to hear that Artful Agenda is helping you stay organized with such a full schedule!",2022-08-20 20:16:00,1.15.6,newest,com.artfulagenda.app
1412,62cda9dc-af39-492c-84a6-3c9a4829ff73,Judy Cox (Moggy),https://play-lh.googleusercontent.com/a-/ALV-UjUpjEmwKVPAjGvqfOcnOZwm4uDa70xRmmaiQvDcjk6hEi8x,No Pen Support. I liked this app... the ease of use for the calendar is great. I didn't realize that there is no pen support. Canceled my trial. May check it out again later.,4,0,,2024-01-21 16:14:26,"Hi Judy! Certain keyboards like Google Keyboard with Handwriting Input should allow for handwriting-to-text, and our Artful Plus tier includes drawing/handwriting capabilities within the planner.",2024-01-24 13:17:15,,newest,com.artfulagenda.app
1413,784f60e8-b4f9-4754-96d5-1d0d147cc289,alinda K,https://play-lh.googleusercontent.com/a-/ALV-UjUP5SJfgkeOWAdmSUV62lDh4qujlOxVnFS1QEKupnZi1g,Love this app .I would have given it 5 stars if it had a option to pay monthly instead of just yearly.,4,0,1.15.6,2024-01-17 18:27:54,Thank you for your review and your feedback Alinda! We are thrilled that you are loving your Artful Agenda to stay organized. Happy planning!,2024-01-24 14:44:06,1.15.6,newest,com.artfulagenda.app
1414,c7a82b54-f9d4-4027-9dfc-3d26cf137424,Silki TheCraftyDiva,https://play-lh.googleusercontent.com/a-/ALV-UjWpHqZyliQAo4vo0qnPzNYpLBF_GIbfA_pB192P3_GKT88,This is a great app I just wish they would offer a monthly subscription also,4,0,1.14.5,2024-01-09 12:27:38,"We will pass along your feedback to the rest of the team Silki! So glad you are enjoying your Artful Agenda, happy planning!",2024-01-11 17:17:01,1.14.5,newest,com.artfulagenda.app
1415,eea356ce-d186-47c4-96ae-000b097c917e,Missy,https://play-lh.googleusercontent.com/a-/ALV-UjUxZjKlhUCwNStBt_fAnApDWktKODPSYJCp2lyB9F9SNA,"I am very new...about a week! I love that i can see AP on all devices (even an OLD ipad!). It is taking me along time to get it set up, to figure out how i want to use it. I am SO greatful for this app!!! i have spent too much money buying other digital planner apps that i was unable to figure out how to use. I am so happy with Artful Agenda Plus! i looks like something accomplished! the Admins are super friendly, the communnity is very friendly and cheerful!!! I am quite happy i bought this",4,0,1.15.5,2024-01-08 17:14:17,"Thank you for your review Missy! We are thrilled to hear that you have found planner peace with Artful Agenda and the new Plus features and are enjoying our community! Happy [digital] planning!
",2024-01-08 18:12:59,1.15.5,newest,com.artfulagenda.app
1416,61325e30-81d4-49d2-92f0-f9ed1b9686d9,Yvette Morales,https://play-lh.googleusercontent.com/a/ACg8ocJ-2FDi3k1TFGKEBhWSM3CxarNaEP02cw3IANJQwEA5=mo,"The calendar is really cute. It is very aesthetically pleasing. I like that you can add stickers and link Google Calendar. There is a section to add Monthly, Weekly, and Daily Goals. As well as customized sections on the Daily view.",4,0,1.15.4,2023-12-25 23:52:53,We appreciate your review Yvette! So glad you are enjoying all of the fun and functional features of your Artful Agenda. Happy [digital] planning!,2024-01-06 15:38:30,1.15.4,newest,com.artfulagenda.app
1417,624e1217-258b-4cb3-908c-29463c739d14,Rainbow Conti,https://play-lh.googleusercontent.com/a/ACg8ocL7kNsav6PqMGQwyRQ9lgwzAJdS0zm0eYaSAsLEkuMI=mo,I love how it syncs with Google for my husband. I'm using the meal planner and grocery lists which I enjoy as well. I'm still waiting and hoping for additional tracking like fitness and budget. Why artful agenda are you now charging an upgrade fee for those of us that committed and have stuck with you? This is super disappointing. As my original review shows I was asking for these things. When you said it was coming I purchased. Now I have to pay again not right not right at all!,4,53,1.15.3,2023-12-18 21:45:34,"For those with legacy pricing, this comes out to $1.25 more a month when spread out over the year. We did this to offset the increased costs of data storage involved in these features as well as the costs to develop and maintain them. This business model ensures our long-term stability, safeguards your investment of time and protection of privacy.
",2023-12-19 15:41:27,1.15.3,newest,com.artfulagenda.app
1418,a81342a9-ca6f-438a-b1a1-c6d458ffd15a,Hope Smyth,https://play-lh.googleusercontent.com/a-/ALV-UjX_I82fkK0mxyKu9GdbpBLnbleXj3CoA-Y7fuzY_WWmhxI,"Thus far, enjoying the app, cross-device use, connectivity, and ease in adding the multiple personal and business accounts I monitor. One product suggestion which was submitted to tech support, have Samsung Galaxy Tab 6Lite and the pen to text does not work. Will this be a future feature.",4,0,1.15.3,2023-12-16 11:48:08,"Hi Hope, thank you for your review! We are happy to hear that you are enjoying your Artful Agenda. We have passed on your suggestion regarding S pen compatibility. In the meantime you may want to look into using the Google keyboard Gboard with Handwriting input to do handwriting to text in your Artful Agenda.",2023-12-19 15:19:37,1.15.3,newest,com.artfulagenda.app
1419,d47b8637-bd77-42b4-ae35-4db75f42865d,Amanda Provost,https://play-lh.googleusercontent.com/a-/ALV-UjVtT9lYnH-as1uLWsHK7ssA4RwM3I5jg0NtGlId2TQOvECf,"I love the idea of this app. This is exactly the kind of planner app that I would like. I love the concept of a paper planner format with google calendar integration. However, there are still too many bugs to be functional. And there is not pen support that would make this perfect with my Samsung tablet.",4,17,1.15.1,2023-12-04 18:10:55,Hi Amanda! We would love to have our dedicated support team help resolve any issues that you are experiencing with your Artful Agenda. Please submit a ticket through the Tech Support section of your app and we are confident our developers can troubleshoot solutions with you. We do have stylus capability in the tablet app under Drawing Mode.,2023-12-06 20:03:25,1.15.1,newest,com.artfulagenda.app
1420,1406655c-bda8-44c8-9b2b-22972111d0ea,RA Blanchard,https://play-lh.googleusercontent.com/a-/ALV-UjWAGcjSSQ7-AfKijAuJ20Uo0XNwLE8R4tsfdPIcPOCYi9n_,"I never thought I would use a digital planner, much less love one. AA is the best planner I've ever used. It's easy to learn, great access on all my devices, no extra or hidden fees. AA a great organization system. Quick and easy access to calendars, notes, and connects with all my online calendars. It's a game changer for this busy employee/teacher/student!",5,3,1.15.6,2024-01-28 13:38:21,We appreciate your review RA! So happy to hear that you have found the best of both worlds with your Artful Agenda and it is helping you keep your busy schedule on track!,2024-01-31 15:49:41,1.15.6,most_relevant,com.artfulagenda.app
1421,3a24ed38-2973-42f7-9679-17e7c049bce0,Kimberly Whitlock,https://play-lh.googleusercontent.com/a-/ALV-UjWl2WhLvCUIAMPqY8D3CQW3zq5j49lHBiNP1GbQ1GC1Mw,"Edit: Support has remedied the situation already. While the app was not a fit for my needs, customer support is excellent. I signed up for a 7 day free trial today and was immediately charged full price. I canceled it immediately after. Hoping i receive a refund as I was supposed to have the option of canceling if the app did not meet my expectations, and it did not.",5,2,1.15.6,2024-01-26 14:15:15,"Is it possible that you previously tried Artful Agenda? It's our goal to always allow people to have a two-week free trial, but if Google recognizes a Google ID that has tried Artful Agenda before (even if a different email is used at registration), Google will not allow a second trial. Reach out to our team and we will make sure you get a refund!",2024-01-24 13:13:26,1.15.6,most_relevant,com.artfulagenda.app
1422,bebb3fea-beec-4049-9014-022b430504f4,Reebs,https://play-lh.googleusercontent.com/a-/ALV-UjVgbN3IBgquyqTvXxwx2aAn_ZmDfAGMn6sw3NPOtJ7nhjI,"I'm in! Thank you Thank you Thank you! Only a week into the 2 week trial and I'm a fan! The checkmark feature alone is enough for me but the entire planner is such a streamlined experience. You've thought of almost everything. I do have a small wishlist for future features, but they will only enhance this product: -Full screen mode on website -Simple quick view for calender events instead opening to edit mode -Ability to use stickers in lists -Budget page option Thank you for this!",5,3,1.15.6,2024-01-19 11:14:26,"We appreciate review and feedback Reebs! We are thrilled to hear that you are loving your Artful Agneda. You can download the desktop app from your computer's app store for a more full-screen experience. Please submit your suggestions through Tech Support under the category Artful Suggestions, thanks!",2024-01-24 15:16:15,1.15.6,most_relevant,com.artfulagenda.app
1423,e86fc09c-3689-4085-a6b9-b5b3899869f0,Rebecca Roberts,https://play-lh.googleusercontent.com/a-/ALV-UjX4XVuA2V-7wyxtkofaAuePlg9iiJG3BRldkVUH-M93sq1k,"Overall, I like the app, especially the calendar color personalization and syncing. UPDATE: My concerns re: S-Pen were addressed with a suitable workaround using G-board. An issue regarding the widget was immediately corrected. The customer service is worth more than 5 stars! Looking forward to seeing continued updates and improvements.",5,1,1.15.6,2024-01-17 06:47:28,Hi Rebecca! Please reach out to our support team through the Tech Support section of your app under the main menu and our developers will look into your widget issue for you and see if there is a good solution for handwriting to text for your Samsung tablet.,2024-01-15 12:38:41,1.15.6,most_relevant,com.artfulagenda.app
1424,002a1232-6250-4372-9776-20511e19c1c1,Kirsten Donisi,https://play-lh.googleusercontent.com/a-/ALV-UjV9ByuQJKPnzOia3tL6pbttlfAo9pWeHlzHk5Z65zzc0x8,"Beautiful!! I love this app!! I can sync all my calendars in one place, choose the colors for different calendars, and it looks and acts like a planner. I've tried a lot of digital planner apps, and this is the first one to actually do all the things I want. So over the moon about this app!!",5,0,1.15.6,2024-01-20 20:31:45,Thank you for your review Kirsten! We are thrilled to hear that you have discovered planner peace with your Artful Agenda. Happy planning!,2024-01-24 14:33:15,1.15.6,most_relevant,com.artfulagenda.app
1425,a8c94956-33f4-49f2-9fd6-c919e09317ab,Kenzi Garland,https://play-lh.googleusercontent.com/a-/ALV-UjVDTXyMqTYFG518TY7i-p6IW-BWCegfeLBfRvb7GCmVvKo,"Amazing app! I haven't been this excited about planners since I discovered HappyPlanner a few years ago. I love that there are digital stickers, and everything is so customizable. There are so many cool features, you can view the app on all devices, and you don't have to worry about figuring out where to store old physical planners. You can also reuse stickers over and over, unlike physical stickers where you have to buy new ones after you use them. Highly recommend.",5,24,1.15.4,2023-12-30 09:13:13,Thank you for your review Kenzi! We are thrilled to hear that you have discovered the best of both worlds with your Artful Agenda and are enjoying all of its fun and functional features. Happy [digital] planning!,2024-01-06 15:04:25,1.15.4,most_relevant,com.artfulagenda.app
1426,39857609-2655-49d0-ba63-603227d9bcc7,Darla Mikulecky,https://play-lh.googleusercontent.com/a-/ALV-UjV2dt4Adz7RQtkFOuHp691H7WHlh_fXFAMrUUwxeLMgIAqE,"I'm relatively new to the digital world of planning. I was tired of carrying around a big book and having pages I would never use but still had to pay for. I looked at several digital planners, and most were way more than I needed (fluff). I love that Artful Agenda can be as much or as little as you want. It is so customizable and ever evolving and so affordable. Thank you!",5,16,1.15.4,2024-01-02 09:59:06,Thank you so much for your reveiw Darla! We are thrilled that you have discovered the best of both worlds with your Artful Agenda and have found it a good value and flexible enough to suit your needs. Happy [digital] planning!,2024-01-06 14:54:21,1.15.4,most_relevant,com.artfulagenda.app
1427,27f9db32-0b08-4d9a-a2d2-628f708ea5b2,Tzahalla Sircher,https://play-lh.googleusercontent.com/a-/ALV-UjVUdDBAKYisQG-DEokgzX0LpqIoMUsNZ-aXhMRm-zsqWto,"I have so many positive words on this app. Originally downloaded on iOS (along with 10 other apps to see which one works best for me and my planning needs). This one, well, won. The interface, the stickers, the ability to snooze todos, and sync with multiple calendars. It's a dream. The only thing I wished was to have the ability to view it on my android. Lo and behold, there's an android version and it's perfect.",5,21,1.14.1,2023-09-13 21:28:31,Thank you for your review Tzahalla! We are happy to hear that you found planner peace and are enjoying your Artful Agenda on all of your devices and across all platforms!,2023-09-15 12:06:17,1.14.1,most_relevant,com.artfulagenda.app
1428,ba43a12f-11c5-4323-87a0-3c65b0c4a62e,Samantha Shelly,https://play-lh.googleusercontent.com/a-/ALV-UjWndz8LsNLlmQqO5C4ouISvkLR7SFt4P8pEZyuW9P-4Vg,"I've used artful agenda for almost a year now and I absolutely love it! It has made keeping my appointments and bills for the entire family easy to keep track of. I know I don't always take advantage of all of the features, I'm horrible at consistently meal planning, but I have this app synced over all of my electronics. It's like having a physical planner but I don't have to lug around another item, but I always have my phone on me. I just recommended this app to a good friend of mine. She💓's!",5,19,1.14.1,2023-08-29 11:34:43,We appreciate your review Samantha and recommending Artful Agenda to your friends! So glad to hear that you have discovered the best of both worlds with your Artful Agenda. Happy planning!,2023-08-30 19:54:27,1.14.1,most_relevant,com.artfulagenda.app
1429,02b1b27a-f32a-46b4-90ce-21b7e7575a57,BarBara Roy,https://play-lh.googleusercontent.com/a/ACg8ocJlTPMzQtZbc6us6MgkpuTuDaOnkHr3yh3w9l7xBLGv=mo,"Wish I had found this sooner! I have always been a die hard paper planner person. But it was awkward to drag around and so often, I didn't have it in front of me when I needed to. Artful agenda is amazing! I love that it looks like my paper planner with monthly, weekly, daily sheets, along with meal planning and tasks. Plus, I can have it open on my desktop to keep up with things and can also use my phone and my tablet so I am literally never without it. And it's user-friendly!!",5,17,1.14.4,2023-10-13 14:18:44,So happy to hear that you have discovered the best of both worlds with your Artful Agenda and it is helping you stay on track where ever you go! Thanks so much for your review BarBara!,2023-10-13 16:51:06,1.14.4,most_relevant,com.artfulagenda.app
1430,debba596-4f62-47ca-9a65-9110224f3482,Claudia Umlauf,https://play-lh.googleusercontent.com/a-/ALV-UjVlKvr2dzVLWFi6Q6vJWHAS9aGmOzlYWTUvZ5TqX3UnZMwQ,Wish there was a subscription tracker intergration,5,0,1.15.6,2024-02-05 03:43:52,Hi Claudia! Thank you so much for your review. Please submit your suggestion through Tech Support under the category Artful Suggestions. Thanks and happy planning!,2024-02-06 16:37:21,1.15.6,newest,com.artfulagenda.app
1431,8e02f0a3-73fe-4124-9e72-da48efe557cb,Jillian Hunt,https://play-lh.googleusercontent.com/a/ACg8ocIh_-oUCEAFwv_9CMDhI13KTwphddJ_Lucm5e0EgDrU=mo,"I was very skeptical that I'd like switching to a digital planner, having always been a planner book devotee, but I absolutely love Artful Agenda! I tried several different programs first that didn't suit me, were too complicated, etc, but I loved this one immediately.",5,0,1.15.6,2024-02-03 18:23:41,We appreciate your review Jillian! So glad you have found the best of both worlds with your Artful Agenda and have found it easy to use as well. Happy planning!,2024-02-06 16:36:19,1.15.6,newest,com.artfulagenda.app
1432,1406655c-bda8-44c8-9b2b-22972111d0ea,RA Blanchard,https://play-lh.googleusercontent.com/a-/ALV-UjWAGcjSSQ7-AfKijAuJ20Uo0XNwLE8R4tsfdPIcPOCYi9n_,"I never thought I would use a digital planner, much less love one. AA is the best planner I've ever used. It's easy to learn, great access on all my devices, no extra or hidden fees. AA a great organization system. Quick and easy access to calendars, notes, and connects with all my online calendars. It's a game changer for this busy employee/teacher/student!",5,3,1.15.6,2024-01-28 13:38:21,We appreciate your review RA! So happy to hear that you have found the best of both worlds with your Artful Agenda and it is helping you keep your busy schedule on track!,2024-01-31 15:49:41,1.15.6,newest,com.artfulagenda.app
1433,a1dc2be6-e083-4dac-92e4-1cdb05c5e15d,Karla Fuller,https://play-lh.googleusercontent.com/a-/ALV-UjViD7mjRrsG5XG4BZH_cWtoDeNJ5gDMPTFOzpcIAAiYc5s,beautiful calendar app. intuitive and easy to use,5,0,1.15.6,2024-01-27 10:23:23,We appreciate your five star review Karla! Glad to hear you are enjoying the fun and functional features of your Artful Agenda!,2024-01-31 15:40:48,1.15.6,newest,com.artfulagenda.app
1434,ce90c72b-6d63-4b75-adf0-6a9c213be5cc,Quinell Albury,https://play-lh.googleusercontent.com/a-/ALV-UjWrtL6pTLOOODDUjJYkFwYxcLTg1epJJTDUkPXSHQad9Uqq,Love this app. My favorite feature is that my priority task rolls over to the next day when not completed.,5,0,1.15.6,2024-01-27 08:21:42,We appreciate your review Quinell! So glad to hear that you are enjoying your Artful Agenda and the rollover feature is keeping you on track. Happy planning!,2024-01-31 15:40:08,1.15.6,newest,com.artfulagenda.app
1435,3a24ed38-2973-42f7-9679-17e7c049bce0,Kimberly Whitlock,https://play-lh.googleusercontent.com/a-/ALV-UjWl2WhLvCUIAMPqY8D3CQW3zq5j49lHBiNP1GbQ1GC1Mw,"Edit: Support has remedied the situation already. While the app was not a fit for my needs, customer support is excellent. I signed up for a 7 day free trial today and was immediately charged full price. I canceled it immediately after. Hoping i receive a refund as I was supposed to have the option of canceling if the app did not meet my expectations, and it did not.",5,2,1.15.6,2024-01-26 14:15:15,"Is it possible that you previously tried Artful Agenda? It's our goal to always allow people to have a two-week free trial, but if Google recognizes a Google ID that has tried Artful Agenda before (even if a different email is used at registration), Google will not allow a second trial. Reach out to our team and we will make sure you get a refund!",2024-01-24 13:13:26,1.15.6,newest,com.artfulagenda.app
1436,c158e668-60d0-4499-8dc2-b450ac32ad99,Janet,https://play-lh.googleusercontent.com/a/ACg8ocLtZ9Xh0NTv9AcmRw-WAOQfaQ_zOdf77AJnoBeDoViZ=mo,"Responsive, creative, supportive Facebook group.",5,0,1.15.6,2024-01-25 16:45:19,,,1.15.6,newest,com.artfulagenda.app
1437,434bc1e2-9077-4b90-b5fc-7f868bbaf3d4,Amanda Martinez,https://play-lh.googleusercontent.com/a-/ALV-UjVWP7spyCyT9oOAWGrxTqIv0JrvaHyAvXEJaBUL3CxrC_Di,I love this app! I love having everything in one place. It really helps me to be more efficient. And the stickers make it fun to personalize.,5,0,1.15.6,2024-01-23 21:50:07,"Thank you for your review Amanda! We are thrilled to hear that you are enjoying all of the fun an functional features of your Artful Agenda!
",2024-01-24 13:00:41,1.15.6,newest,com.artfulagenda.app
1438,da3bd049-1f0d-4cc1-9b18-b126bb7beccc,Coach Carol Barnhardt,https://play-lh.googleusercontent.com/a-/ALV-UjU7dxjehtjsT2xF0PK48WAmiUstE3C5h0V8pqGHt8up_Q,"I have tried several digital planners but always went back to my paper ones because it was ""prettier"" with stickers and color coding. Loving Artful Agenda. Using it everyday, thinking about putting my 2024 paper planner away",5,0,1.15.6,2024-01-23 16:51:18,We appreciate your review and sharing your experience Carol! So glad to hear that you have discovered the best of both worlds with your Artful Agenda. Happy [digital] planning!,2024-01-24 13:09:26,1.15.6,newest,com.artfulagenda.app
1439,55a44452-9d84-4b82-83be-a23da4f22d63,Andrew Stehr,https://play-lh.googleusercontent.com/a-/ALV-UjUbtlCyjZnMclXHwDCylHdJolEoesWzs9S0kYfudOD05nU,Great app! So helpful I can't tell you how many times a day I look at the widget.,5,0,1.15.6,2024-01-23 07:08:18,We appreciate your review Andrew! We are thrilled to hear that you are enjoying your Artful Agenda to keep your day on track!,2024-01-24 13:10:14,1.15.6,newest,com.artfulagenda.app
1440,f1616ebb-957a-493c-a62d-9791df62fb22,Ryan Phillips,https://play-lh.googleusercontent.com/a-/ALV-UjVc6SAN9Na376tDg0-iFngqcjpHkwasc7eV_UDOjk0VlQ,"Developer Steve: Per your request at stating my observations were false or ""mistaken,"" the rating had been adjusted from 4 stars Cheers. 1. Overall excellent. 2. It resets several times throughout the day forcing one to remember what one is already checked off. For some this can defeat the purpose of having a list . 3. The day always changes at midnight. It's fairly easy to work around but if you are in a job where you're typically working very late.....",1,3,3.14.0,2024-01-19 21:06:21,"***EDIT 1 star for this reply? Really? I'm offering help you!*** Hi Ryan, it sounds like you are mistaken. When you mark a task as complete it will remain complete forever. They do not reset several times through the day. Recurring tasks reset at midnight because users wanted to see what they had achieved today. If you need help, just email me.",2024-01-20 03:14:19,3.14.0,most_relevant,com.tasks.android
1441,dcff2f5d-3b13-4fee-b72a-2dce77928289,BolanderBooks,https://play-lh.googleusercontent.com/a-/ALV-UjUVrvIkD9eHr55rX5iW2eYTMqHSxEm-DAlUw3FeDsv-UFk,"The repeat function doesn't work. I'll tell it to repeat the reminder every 12 hours, but it'll go off once and then never again. Edit: No, I will not waste my time emailing you when there are other apps on the store that actually work as advertised. The fact that you're stalking me on other websites and sending me messages to try and scare me into taking down my review is absolutely pathetic! It's staying right where it is, and I hope everyone sees it and decides not to download your awful app.",1,0,3.14.0,2024-02-02 18:06:45,"BolanderBooks, it's working on my test devices (I even have an old S8) and other users have not reported issues. Did you look at the Help (main menu)? if you need help, just email me. I'm always here to help users, so just ask. Cheers, Steve EDIT: Wow! There's no reason to be like that when I'm trying to help you!",2024-02-02 18:03:39,3.14.0,most_relevant,com.tasks.android
1442,4a71b15b-0d8e-4c27-88f5-9e9c3eb5a303,Kevin Kelly,https://play-lh.googleusercontent.com/a-/ALV-UjWs90FN5W0c2Nz-OxTizvLcvJhvVeC6HEy1OvlpgRsvNpQ,"Love the configurability, aesthetics, and the features. I strongly dislike the free limit of 3 tags and would happily pay a reasonable one-time payment for the premium app to unlock this alone, but the prices asked are absurd. Also all sync options are locked to premium, which I wholly expect to be free from experience using others. A solid example of one of the worst subscription asks I've ever seen or heard of; this is not a subscription service and there is no good reason to treat it as such.",1,52,3.10.2,2023-04-16 10:01:34,"Kevin, premium features require servers, storage etc. around the world. These cost $1000s per month as you use them. I give all my spare time to write, support & improve Tasks and cannot afford this. Unlike other apps/companies I do not sell your data so all incomes comes from premium subs. A shame you can't show some gratitude and support. Sad",2023-04-16 06:16:23,3.10.2,most_relevant,com.tasks.android
1443,bf78091b-9be8-4ffc-8e19-520d8ef933ed,ACE 99,https://play-lh.googleusercontent.com/a/ACg8ocIUEfwtlnkMzKY_0fueRTPDm03EOV_w8AukJeiRZVJb=mo,"EDIT... *Creator leaves condescending, incredibly rude replies on even slightly poor reviews, not just mine. I'd give zero stars if I could.* The most unintuitive thing I've ever used. Directions are scattered and I just wanted to go from start to finish. Things are grouped oddly, behave oddly, get mixed up and have titles that don't really help identify what they are. You should be able to get on there and make a parent list and put stuff on it. It's much more complicated than that.",1,17,3.12.0,2023-06-08 16:03:44,"EDIT writing where to find help, is ""rude""? Resorting to name calling when I tried to help shows your true colors | When you first install Tasks there is context based help to guide you through creating a list and first tasks. If you need more help there is the Help button (main menu) or if you were really struggling, just email me and ask for help",2023-06-08 16:14:26,3.12.0,most_relevant,com.tasks.android
1444,8cc6e9cb-1139-46f4-9b53-5968bab55ab2,Ross Gibson,https://play-lh.googleusercontent.com/a-/ALV-UjVb7BGx_U2y2405n0yJYd3LGI2mxhuk5mEyxRHd3m3MtXsg,"Previously rated 5 stars.... but a task & list app that deletes / clears sub-tasks while one is still editing is poor quality control. There are two distinct actions that cause tasks to clear all sub-tasks for an active list that has not been saved and is being worked on: 1. Screen times out or turns off Or 2. Switch from portrait to landscape Both of those can happen for several reasons, and neither should EVER cause tasks to be deleted. These bugs need to be fixed ASAP.",1,24,3.13.0,2023-08-09 17:15:34,,,3.13.0,most_relevant,com.tasks.android
1445,18b35258-af59-4370-b6d5-48d32b414266,Donald Collard,https://play-lh.googleusercontent.com/a-/ALV-UjUhu5CKr8rZCnFRpmWelWIsQkP2bhE0SArelRJhrp0DAQ,"Mostly works great, but is occasionally glitchy. Sometimes if I miss checking off a daily task, it'll just jump to tomorrow, while others will stay red till checked. The inconsistency can throw me off a little. Edit: Buddy, if you thought a 4 star review with some slight frustration with how it works was ""poor"", you're gonna love the 1 star I'm giving you for this condescending nonsense. Also, for future reference, the auto increment it was off.",1,7,3.10.2,2023-03-13 11:01:29,"Donald, I am simply trying to help you. I offered a suggestion and asked you to email me so we could work together. It seems like you're having a bad day or something and are taking it out on me for some reason? I give all my spare time to help others with my free app. I guess you don't want my help, but if you do, just email me. Cheers, Steve",2023-03-13 11:53:00,3.10.2,most_relevant,com.tasks.android
